brewery_id,name,cat_id,style_id,abv,brewery_name,latitude,longitude
813,Golden Bitter,Other,Other,0.0,Magnolia Pub and Brewery,37.7702,-122.445
813,Cole Porter,Irish Ale,Porter,0.0,Magnolia Pub and Brewery,37.7702,-122.445
814,Powell Porter,Irish Ale,Porter,0.0,Main Street Alehouse,45.5001,-122.431
814,Eager Beaver IPA,North American Ale,American-Style India Pale Ale,0.0,Main Street Alehouse,45.5001,-122.431
815,Stubborn Mule Barleywine,Other,Other,0.0,Main Street Beer Company #1,37.543,-77.4691
815,Sweet Stout,North American Ale,American-Style Stout,0.0,Main Street Beer Company #1,37.543,-77.4691
816,Hop Daddy IPA,North American Ale,American-Style India Pale Ale,0.0,Main Street Brewery,33.8835,-117.565
816,Mesa Cerveza Schnorzenboomer,German Lager,Traditional German-Style Bock,0.0,Main Street Brewery,33.8835,-117.565
817,Brown Ale,North American Ale,American-Style Brown Ale,0.0,Main Street Brewing,32.803,-96.7699
818,Hibernator Doppelbock,German Lager,Traditional German-Style Bock,0.0,"Main Street Station Casino, Brewery and Hotel",36.1755,-115.145
818,Black Chip Porter,Irish Ale,Porter,0.0,"Main Street Station Casino, Brewery and Hotel",36.1755,-115.145
819,Eine Bamberger Weisse Hell,German Ale,South German-Style Hefeweizen,5.2,Maisel Bru,49.8928,10.9131
819,Benediktiner Dunkel,Other,Other,0.0,Maisel Bru,49.8928,10.9131
819,Pils,Other,Other,4.7,Maisel Bru,49.8928,10.9131
820,James Squire India Pale Ale,North American Ale,American-Style Pale Ale,0.0,Malt Shovel Brewery,-33.8867,151.174
820,James Squire Australian Best Ale Limited Release,Other,Other,6.8,Malt Shovel Brewery,-33.8867,151.174
820,James Squire Porter,Irish Ale,Porter,0.0,Malt Shovel Brewery,-33.8867,151.174
821,Beer,Other,Other,0.0,Mambo Beer,43.2167,-87.924
822,Amber,North American Ale,American-Style Brown Ale,0.0,Mammoth Brewing,37.6484,-118.983
823,California Dreaming,North American Ale,Imperial or Double India Pale Ale,8.0,Manayunk Brewery and Restaurant,40.0236,-75.2202
823,Schuylkill Punch,Other Style,Fruit Beer,6.0,Manayunk Brewery and Restaurant,40.0236,-75.2202
823,Nokdechiloff,North American Ale,American-Style Barley Wine Ale,12.7,Manayunk Brewery and Restaurant,40.0236,-75.2202
823,Manayunk Lager,German Lager,German-Style Oktoberfest,6.4,Manayunk Brewery and Restaurant,40.0236,-75.2202
823,Brilliant Barstool,British Ale,Classic English-Style Pale Ale,5.1,Manayunk Brewery and Restaurant,40.0236,-75.2202
823,Krooks Mill,North American Ale,American-Style Pale Ale,5.3,Manayunk Brewery and Restaurant,40.0236,-75.2202
823,Summer Gold,Other,Other,5.0,Manayunk Brewery and Restaurant,40.0236,-75.2202
823,Slam Dunkel,Other,Other,0.0,Manayunk Brewery and Restaurant,40.0236,-75.2202
823,Bohemian Blonde,German Lager,German-Style Pilsener,4.7,Manayunk Brewery and Restaurant,40.0236,-75.2202
824,Blonde,Other,Other,0.0,Manhattan Beach Brewing,33.8844,-118.411
824,Rat Beach Red Ale,North American Ale,American-Style Amber/Red Ale,0.0,Manhattan Beach Brewing,33.8844,-118.411
824,Pier Pale Ale,North American Ale,American-Style Pale Ale,0.0,Manhattan Beach Brewing,33.8844,-118.411
825,Marble India Pale Ale,North American Ale,American-Style India Pale Ale,6.2,Marble Brewery,35.0928,-106.647
826,Landshark Lager,North American Lager,American-Style Light Lager,4.7,Margaritaville Brewing Company,30.3617,-81.6966
826,Lone Palm Ale,North American Ale,American-Style Brown Ale,0.0,Margaritaville Brewing Company,30.3617,-81.6966
827,Triple Dipsea Belgian,Other,Other,9.2,Marin Brewing,37.9479,-122.511
827,Eldridge Grade White Knuckle Ale,North American Ale,American-Style Pale Ale,0.0,Marin Brewing,37.9479,-122.511
827,Point Reyes Porter,Irish Ale,Porter,0.0,Marin Brewing,37.9479,-122.511
827,Hefe Weiss,North American Lager,American-Style Lager,5.1,Marin Brewing,37.9479,-122.511
827,Mt.Tam Pale Ale,North American Ale,American-Style Pale Ale,5.8,Marin Brewing,37.9479,-122.511
827,I.P.A.,North American Ale,American-Style Pale Ale,0.0,Marin Brewing,37.9479,-122.511
827,Albion Amber Ale,North American Ale,American-Style Brown Ale,4.9,Marin Brewing,37.9479,-122.511
827,Hoppy Holidaze,Other,Other,0.0,Marin Brewing,37.9479,-122.511
828,Premium Gold,North American Lager,American-Style Lager,0.0,Marine Pub & Brewhouse,49.2055,-122.978
828,Pale Ale,North American Ale,American-Style Pale Ale,0.0,Marine Pub & Brewhouse,49.2055,-122.978
829,Jolly Roger,Other,Other,0.0,Maritime Pacific Brewing,47.6637,-122.377
829,Firkin IPA,North American Ale,American-Style India Pale Ale,0.0,Maritime Pacific Brewing,47.6637,-122.377
829,Yo Ho Ho Christmas Ale 2001,Other,Other,0.0,Maritime Pacific Brewing,47.6637,-122.377
829,Flagship Red Alt Ale,North American Ale,American-Style Amber/Red Ale,5.2,Maritime Pacific Brewing,47.6637,-122.377
829,Salmon Bay E.S.B.,Other,Other,5.5,Maritime Pacific Brewing,47.6637,-122.377
829,Old Seattle Lager,North American Lager,American-Style Lager,4.3,Maritime Pacific Brewing,47.6637,-122.377
829,Portage Bay Pilsener,Other,Other,5.5,Maritime Pacific Brewing,47.6637,-122.377
829,Clipper Gold Hefeweizen,North American Lager,American-Style Lager,5.2,Maritime Pacific Brewing,47.6637,-122.377
829,Nightwatch Dark Ale,Irish Ale,Porter,5.5,Maritime Pacific Brewing,47.6637,-122.377
829,Islander Pale Ale,North American Ale,American-Style Pale Ale,5.0,Maritime Pacific Brewing,47.6637,-122.377
830,Canadian Blonde Ale,Other,Other,0.0,Marquette Harbor Brewery and Restaurant,46.5431,-87.3929
830,Amber Ale,North American Ale,American-Style Amber/Red Ale,0.0,Marquette Harbor Brewery and Restaurant,46.5431,-87.3929
830,Plank Road Pale Ale,North American Ale,American-Style Pale Ale,0.0,Marquette Harbor Brewery and Restaurant,46.5431,-87.3929
831,McNellie's Pub Ale,British Ale,Special Bitter or Best Bitter,0.0,Marshall Brewing Company,36.152,-95.9647
831,Atlas IPA,North American Ale,American-Style India Pale Ale,0.0,Marshall Brewing Company,36.152,-95.9647
831,Sundown Wheat,Other Style,Light American Wheat Ale or Lager,0.0,Marshall Brewing Company,36.152,-95.9647
832,Kasseler Premium Pils,Other,Other,0.0,Martini-Brauerei,51.3175,9.4793
832,Weissbier Dunkel,Other,Other,0.0,Martini-Brauerei,51.3175,9.4793
832,Meister Pilsener,Other,Other,5.1,Martini-Brauerei,51.3175,9.4793
832,Weissbier Hell,German Ale,South German-Style Hefeweizen,5.2,Martini-Brauerei,51.3175,9.4793
833,Avalanche IPA,North American Ale,American-Style India Pale Ale,6.9,Marzoni's Brick Oven & Brewing Co,40.4234,-78.4339
833,Patchway Pale Ale,North American Ale,American-Style Pale Ale,5.5,Marzoni's Brick Oven & Brewing Co,40.4234,-78.4339
833,Stone Mason Stout,North American Ale,American-Style Stout,6.1,Marzoni's Brick Oven & Brewing Co,40.4234,-78.4339
833,Highway 22 Wheat,Other Style,Light American Wheat Ale or Lager,4.7,Marzoni's Brick Oven & Brewing Co,40.4234,-78.4339
833,Marzoni's Amber Lager,North American Ale,American-Style Amber/Red Ale,6.1,Marzoni's Brick Oven & Brewing Co,40.4234,-78.4339
833,Locke Mountain Light,North American Lager,American-Style Light Lager,3.7,Marzoni's Brick Oven & Brewing Co,40.4234,-78.4339
834,Hoppy Hour IPA,North American Ale,American-Style India Pale Ale,0.0,Mash House Restaurant and Brewery,35.0707,-78.9545
835,Redback Original Malt Wheat Beer,Other,Other,4.7,Matilda Bay Brewing,-32.0232,115.754
836,Bikini Blonde Lager,Other,Other,3.8,Maui Brewing Co.,20.9721,-156.677
836,Maui Coconut Porter,Irish Ale,Porter,5.7,Maui Brewing Co.,20.9721,-156.677
836,Big Swell IPA,North American Ale,American-Style India Pale Ale,6.2,Maui Brewing Co.,20.9721,-156.677
837,Belgian Trippel,Other,Other,0.0,Maumee Bay Brewing,41.6432,-83.5384
838,Malt Mac Winter Ale,Other,Other,0.0,McCashin's Brewery & Malthouse,40.1989,-98.0673
839,Deluxe Cream Stout,North American Ale,American-Style Stout,0.0,McCoy's Public House and Brewkitchen,39.0534,-94.5919
840,What the Gent on the Floor is Having 1997,Other,Other,0.0,McGuire's Irish Pub and Brewery - Pensacola,30.4181,-87.2024
841,Farmhouse Saison,Other,Other,6.2,McKenzie Brew House,39.8658,-75.5442
841,Old Rogue Pale Ale,North American Ale,American-Style Pale Ale,5.5,McKenzie Brew House,39.8658,-75.5442
841,French Country Spring Beer,Other,Other,6.5,McKenzie Brew House,39.8658,-75.5442
841,Black Lab Stout,North American Ale,American-Style Stout,5.7,McKenzie Brew House,39.8658,-75.5442
841,5 Czars Imperial Stout,North American Ale,American-Style Stout,0.0,McKenzie Brew House,39.8658,-75.5442
841,Light Lager,North American Lager,American-Style Lager,3.5,McKenzie Brew House,39.8658,-75.5442
841,Abbey 8,Other,Other,8.0,McKenzie Brew House,39.8658,-75.5442
841,Irish Red Ale,Other,Other,0.0,McKenzie Brew House,39.8658,-75.5442
841,East Kent IPA,North American Ale,American-Style India Pale Ale,6.6,McKenzie Brew House,39.8658,-75.5442
841,Unicorn Amber Ale,North American Ale,American-Style Amber/Red Ale,4.0,McKenzie Brew House,39.8658,-75.5442
842,Irish Stout,North American Ale,American-Style Stout,0.0,McMenamins Mill Creek,47.8774,-122.211
842,Wheat Beer,North American Lager,American-Style Lager,0.0,McMenamins Mill Creek,47.8774,-122.211
842,Hammerhead Ale,North American Ale,American-Style Pale Ale,0.0,McMenamins Mill Creek,47.8774,-122.211
842,India Pale Ale,North American Ale,American-Style Pale Ale,0.0,McMenamins Mill Creek,47.8774,-122.211
842,Terminator Stout,North American Ale,American-Style Stout,6.5,McMenamins Mill Creek,47.8774,-122.211
842,Porter,Irish Ale,Porter,0.0,McMenamins Mill Creek,47.8774,-122.211
842,Golden,Other,Other,0.0,McMenamins Mill Creek,47.8774,-122.211
842,I.M. Pale,North American Ale,American-Style Pale Ale,0.0,McMenamins Mill Creek,47.8774,-122.211
842,Nebraska Bitter,Other,Other,0.0,McMenamins Mill Creek,47.8774,-122.211
843,Special Reserve Anniversary Porter,Irish Ale,Porter,0.0,McMullen & Sons,51.7975,-0.0806
843,AK Original Bitter,Other,Other,0.0,McMullen & Sons,51.7975,-0.0806
843,Special Reserve Oatmeal Ale,North American Ale,American-Style Pale Ale,0.0,McMullen & Sons,51.7975,-0.0806
844,Meantime Coffee,Irish Ale,Porter,6.0,Meantime Brewing Company Limited,51.4899,0.038
844,India Pale Ale,North American Ale,American-Style Pale Ale,7.5,Meantime Brewing Company Limited,51.4899,0.038
844,London Porter,Irish Ale,Porter,6.5,Meantime Brewing Company Limited,51.4899,0.038
845,Weiss-Gold,Other,Other,0.0,Meckatzer Lwenbru,47.6308,9.8889
846,Red Ale,North American Ale,American-Style Amber/Red Ale,0.0,Mehana Brewing,19.706,-155.069
846,Beer,Other,Other,0.0,Mehana Brewing,19.706,-155.069
847,Red Tail Ale,North American Ale,American-Style Pale Ale,0.0,Mendocino Brewing - Hopland,38.9734,-123.116
847,Blue Heron Pale Ale,North American Ale,American-Style Pale Ale,0.0,Mendocino Brewing - Hopland,38.9734,-123.116
847,Frolic Shipwreck 1850 Ale,British Ale,Old Ale,0.0,Mendocino Brewing - Hopland,38.9734,-123.116
847,Yuletide Porter,Irish Ale,Porter,0.0,Mendocino Brewing - Hopland,38.9734,-123.116
847,Peregrine Pale Ale,North American Ale,American-Style Pale Ale,0.0,Mendocino Brewing - Hopland,38.9734,-123.116
847,Eye of the Hawk,British Ale,Old Ale,8.0,Mendocino Brewing - Hopland,38.9734,-123.116
847,Black Hawk Stout,North American Ale,American-Style Stout,0.0,Mendocino Brewing - Hopland,38.9734,-123.116
848,White Ale,Belgian and French Ale,Belgian-Style White,4.8,Mendocino Brewing - Saratoga Springs,43.0831,-73.7846
849,Talon,Other,Other,10.5,Mendocino Brewing - Ukiah,39.1326,-123.201
850,Ipswich Porter,Irish Ale,Porter,5.9,Mercury Brewing Company,42.6728,-70.844
850,Ipswich Nut Brown,North American Ale,American-Style Brown Ale,5.5,Mercury Brewing Company,42.6728,-70.844
850,Ipswich Dark Ale,North American Ale,American-Style Brown Ale,6.3,Mercury Brewing Company,42.6728,-70.844
850,Ipswich Oatmeal Stout,British Ale,Oatmeal Stout,7.0,Mercury Brewing Company,42.6728,-70.844
850,Ipswich Winter,British Ale,Old Ale,6.2,Mercury Brewing Company,42.6728,-70.844
850,Ipswich Original Ale,North American Ale,American-Style Pale Ale,5.4,Mercury Brewing Company,42.6728,-70.844
850,Ipswich Harvest,North American Ale,American-Style Amber/Red Ale,6.9,Mercury Brewing Company,42.6728,-70.844
850,Ipswich Summer,North American Ale,Golden or Blonde Ale,4.9,Mercury Brewing Company,42.6728,-70.844
850,Ipswich IPA,North American Ale,American-Style India Pale Ale,6.3,Mercury Brewing Company,42.6728,-70.844
850,1084 Barleywine,North American Ale,American-Style Barley Wine Ale,0.0,Mercury Brewing Company,42.6728,-70.844
851,Dynamo Copper Lager,Other,Other,5.6,Metropolitan Brewing,41.975,-87.674
851,Flywheel Bright Lager,North American Lager,American-Style Lager,5.0,Metropolitan Brewing,41.975,-87.674
852,Kalamath Basin IPA,North American Ale,American-Style India Pale Ale,0.0,Mia and Pia's Pizzeria and Brewhouse,42.2249,-121.782
853,High Seas IPA,North American Ale,American-Style India Pale Ale,7.0,Michigan Brewing,42.6616,-84.1946
853,Superior Stout,North American Ale,American-Style Stout,5.2,Michigan Brewing,42.6616,-84.1946
853,Sebewaing Beer,North American Ale,American-Style Pale Ale,5.0,Michigan Brewing,42.6616,-84.1946
853,Golden Pheasant,North American Lager,American-Style Lager,4.0,Michigan Brewing,42.6616,-84.1946
853,Bavarian Dark,North American Ale,American-Style Brown Ale,4.0,Michigan Brewing,42.6616,-84.1946
853,Big Mac,North American Lager,American-Style Lager,5.0,Michigan Brewing,42.6616,-84.1946
853,Celis Grand Cru,Belgian and French Ale,Other Belgian-Style Ales,7.6,Michigan Brewing,42.6616,-84.1946
853,Celis Pale Bock,Belgian and French Ale,Other Belgian-Style Ales,3.9,Michigan Brewing,42.6616,-84.1946
853,Celis Raspberry,Belgian and French Ale,Other Belgian-Style Ales,3.9,Michigan Brewing,42.6616,-84.1946
853,Wheatland Wheat,North American Ale,American-Style Pale Ale,5.0,Michigan Brewing,42.6616,-84.1946
853,Peninsula Porter,Irish Ale,Porter,5.0,Michigan Brewing,42.6616,-84.1946
853,Sunset Amber Lager,North American Lager,American-Style Lager,5.0,Michigan Brewing,42.6616,-84.1946
853,Nut Brown Ale,North American Ale,American-Style Brown Ale,5.0,Michigan Brewing,42.6616,-84.1946
853,Hamtramck,North American Lager,American-Style Lager,4.0,Michigan Brewing,42.6616,-84.1946
853,Celis White,Belgian and French Ale,Other Belgian-Style Ales,3.9,Michigan Brewing,42.6616,-84.1946
854,Old Roundout Pale Ale,North American Ale,American-Style Pale Ale,0.0,Mickey Finn's Brewery,42.2872,-87.9538
854,Porter,Irish Ale,Porter,0.0,Mickey Finn's Brewery,42.2872,-87.9538
854,Imperial Delusion,North American Ale,American-Style Stout,0.0,Mickey Finn's Brewery,42.2872,-87.9538
854,Five Springs Oatmeal Stout,North American Ale,American-Style Stout,0.0,Mickey Finn's Brewery,42.2872,-87.9538
854,Scapegoat Bock,German Lager,Traditional German-Style Bock,0.0,Mickey Finn's Brewery,42.2872,-87.9538
854,Scapegoat Doppelbock,German Lager,Traditional German-Style Bock,0.0,Mickey Finn's Brewery,42.2872,-87.9538
854,Main Street Raz,Other Style,Light American Wheat Ale or Lager,0.0,Mickey Finn's Brewery,42.2872,-87.9538
854,Wheat Ale,North American Lager,American-Style Lager,0.0,Mickey Finn's Brewery,42.2872,-87.9538
854,Abana Amber Ale,North American Ale,American-Style Amber/Red Ale,0.0,Mickey Finn's Brewery,42.2872,-87.9538
854,GÃ¼denkrisp KÃ¶lsch,Other,Other,0.0,Mickey Finn's Brewery,42.2872,-87.9538
854,Wee Heavy,British Ale,Scotch Ale,0.0,Mickey Finn's Brewery,42.2872,-87.9538
856,Serafijn Christmas Angel,Other,Other,8.0,Microbrouwerij Achilles,51.1028,4.7269
857,Kilt Tilter,British Ale,Scotch Ale,9.0,Middle Ages Brewing,43.0508,-76.1617
857,Druid Fluid,North American Ale,American-Style Barley Wine Ale,9.5,Middle Ages Brewing,43.0508,-76.1617
857,Tripel Crown,Belgian and French Ale,Belgian-Style Tripel,10.0,Middle Ages Brewing,43.0508,-76.1617
857,Grail Ale,North American Ale,American-Style Amber/Red Ale,5.5,Middle Ages Brewing,43.0508,-76.1617
857,Beast Bitter,British Ale,Extra Special Bitter,5.3,Middle Ages Brewing,43.0508,-76.1617
857,Middle Ages Apricot Ale,Other Style,Fruit Beer,4.5,Middle Ages Brewing,43.0508,-76.1617
857,Black Heart Stout,North American Ale,American-Style Stout,6.6,Middle Ages Brewing,43.0508,-76.1617
857,Im Paled Ale,North American Ale,American-Style India Pale Ale,6.5,Middle Ages Brewing,43.0508,-76.1617
857,Highlander 80/-,British Ale,Scotch Ale,5.0,Middle Ages Brewing,43.0508,-76.1617
857,Old Marcus Ale,British Ale,Extra Special Bitter,6.6,Middle Ages Brewing,43.0508,-76.1617
857,Dragonslayer,North American Ale,American-Style Imperial Stout,9.5,Middle Ages Brewing,43.0508,-76.1617
857,Middle Ages Raspberry Ale,Other Style,Fruit Beer,4.6,Middle Ages Brewing,43.0508,-76.1617
857,Syracuse Pale Ale,North American Ale,American-Style Pale Ale,5.0,Middle Ages Brewing,43.0508,-76.1617
857,Tenth Anniversery Ale,North American Ale,Imperial or Double India Pale Ale,10.0,Middle Ages Brewing,43.0508,-76.1617
857,The Duke of Winship,British Ale,Scotch Ale,6.5,Middle Ages Brewing,43.0508,-76.1617
857,Wailing Wench,Other,Other,8.0,Middle Ages Brewing,43.0508,-76.1617
857,Winter Wheat,Other Style,Light American Wheat Ale or Lager,6.3,Middle Ages Brewing,43.0508,-76.1617
857,Wizard's Winter Ale,Other Style,Winter Warmer,6.8,Middle Ages Brewing,43.0508,-76.1617
857,Swallow Wit,Belgian and French Ale,Belgian-Style White,4.8,Middle Ages Brewing,43.0508,-76.1617
858,Obliteration I,North American Ale,Imperial or Double India Pale Ale,8.5,Midnight Sun Brewing Co.,61.1473,-149.844
858,Obliteration II,North American Ale,Imperial or Double India Pale Ale,8.3,Midnight Sun Brewing Co.,61.1473,-149.844
858,Cafe Amsterdam's 10th Anniversary Gruit,Other Style,Fruit Beer,12.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Sockeye Red IPA,North American Ale,American-Style India Pale Ale,5.7,Midnight Sun Brewing Co.,61.1473,-149.844
858,Anchor Witbier with Brettanomyces,Belgian and French Ale,Belgian-Style White,6.3,Midnight Sun Brewing Co.,61.1473,-149.844
858,Obliteration V,North American Ale,Imperial or Double India Pale Ale,8.2,Midnight Sun Brewing Co.,61.1473,-149.844
858,Descent Imperial Abbey Ale,Belgian and French Ale,Other Belgian-Style Ales,8.3,Midnight Sun Brewing Co.,61.1473,-149.844
858,Brewtality Espresso Black Bier,Other,Other,9.7,Midnight Sun Brewing Co.,61.1473,-149.844
858,Fahrwasser Fairway Pilsner,German Lager,German-Style Pilsener,5.2,Midnight Sun Brewing Co.,61.1473,-149.844
858,Big Slick American Barleywine Ale,North American Ale,American-Style Barley Wine Ale,11.9,Midnight Sun Brewing Co.,61.1473,-149.844
858,Bathtub Gin Gruit Ale,Other Style,Herb and Spice Beer,8.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Cosmic Black Witbier,Belgian and French Ale,Belgian-Style White,6.2,Midnight Sun Brewing Co.,61.1473,-149.844
858,Trickster Belgian-style Pumpkin Ale,Other Style,Pumpkin Beer,7.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Berserker Imperial Stout,North American Ale,American-Style Imperial Stout,12.7,Midnight Sun Brewing Co.,61.1473,-149.844
858,Mayhem Belgian-style Double IPA,Belgian and French Ale,Other Belgian-Style Ales,8.2,Midnight Sun Brewing Co.,61.1473,-149.844
858,RUMBAH Double Rum Bock,German Lager,German-Style Doppelbock,10.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Free Loader Double Red IPA,North American Ale,Imperial or Double India Pale Ale,0.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Arctic Rhino Coffee Porter,Irish Ale,Porter,5.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Specialty Beer: Oak-Aged Black Double IPA,Other,Other,8.5,Midnight Sun Brewing Co.,61.1473,-149.844
858,3767 Belgian-style IPA with Brett,Belgian and French Ale,Other Belgian-Style Ales,8.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Rondy Brew 2009,North American Ale,American-Style Pale Ale,4.5,Midnight Sun Brewing Co.,61.1473,-149.844
858,Oak-Aged Imperial Chocolate Pumpkin Porter,Irish Ale,Porter,7.8,Midnight Sun Brewing Co.,61.1473,-149.844
858,"Jupiter - Belgian-style \Champagne\"" Trippel""",Belgian and French Ale,Belgian-Style Tripel,0.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Sloth,North American Ale,American-Style Imperial Stout,10.2,Midnight Sun Brewing Co.,61.1473,-149.844
858,Pride,Belgian and French Ale,Belgian-Style Pale Strong Ale,6.5,Midnight Sun Brewing Co.,61.1473,-149.844
858,Kodiak Brown Nut Brown Ale,North American Ale,American-Style Brown Ale,5.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Lust,Belgian and French Ale,Belgian-Style Dark Strong Ale,11.5,Midnight Sun Brewing Co.,61.1473,-149.844
858,Mercury - Belgian Style Small Beer,Belgian and French Ale,Other Belgian-Style Ales,6.5,Midnight Sun Brewing Co.,61.1473,-149.844
858,Earth - Belgian Style Chocolate Milk Stout,British Ale,Sweet Stout,5.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Wrath,Belgian and French Ale,Other Belgian-Style Ales,8.2,Midnight Sun Brewing Co.,61.1473,-149.844
858,La Maitresse du Moine,North American Ale,Dark American-Belgo-Style Ale,9.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Obliteration III,North American Ale,Imperial or Double India Pale Ale,7.6,Midnight Sun Brewing Co.,61.1473,-149.844
858,Conspiracy,North American Ale,Dark American-Belgo-Style Ale,8.5,Midnight Sun Brewing Co.,61.1473,-149.844
858,Fallen Angel,Belgian and French Ale,Belgian-Style Pale Strong Ale,8.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Fur Rondy,Other Style,Winter Warmer,6.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Old Whiskers,German Ale,South German-Style Hefeweizen,4.5,Midnight Sun Brewing Co.,61.1473,-149.844
858,Arctic Devil Barley Wine,Other,Other,13.2,Midnight Sun Brewing Co.,61.1473,-149.844
858,Mars - Belgian Imperial Red IPA,North American Ale,Imperial or Double India Pale Ale,8.7,Midnight Sun Brewing Co.,61.1473,-149.844
858,Obliteration VI,North American Ale,Imperial or Double India Pale Ale,8.5,Midnight Sun Brewing Co.,61.1473,-149.844
858,Panty Peeler Tripel,Belgian and French Ale,Belgian-Style Tripel,8.5,Midnight Sun Brewing Co.,61.1473,-149.844
858,Specialty Beer: Black Double IPA,Other,Other,8.5,Midnight Sun Brewing Co.,61.1473,-149.844
858,Uranus - 100% Brettanomyces Golden Ale,Belgian and French Ale,Other Belgian-Style Ales,7.2,Midnight Sun Brewing Co.,61.1473,-149.844
858,Obliteration IV,North American Ale,Imperial or Double India Pale Ale,8.7,Midnight Sun Brewing Co.,61.1473,-149.844
858,Imperial Chocolate Pumpkin Porter,Other Style,Pumpkin Beer,7.8,Midnight Sun Brewing Co.,61.1473,-149.844
858,Venus - Belgian-style Quadrupel,Belgian and French Ale,Belgian-Style Quadrupel,16.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Saturn - Belgian-style Fresh Hop IPA,Belgian and French Ale,Other Belgian-Style Ales,8.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Mammoth Extra Stout,North American Ale,American-Style Stout,6.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Full Curl Scotch Ale,British Ale,Scotch Ale,6.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Oosik Amber Ale,North American Ale,American-Style Amber/Red Ale,5.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Midnight Sun Kolsch,Other,Other,5.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Pluto - Belgian-style Golden Strong Ale,Belgian and French Ale,Other Belgian-Style Ales,8.7,Midnight Sun Brewing Co.,61.1473,-149.844
858,The Viking Belgian-style Dark Strong Ale,Belgian and French Ale,Belgian-Style Dark Strong Ale,12.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Gluttony,North American Ale,Imperial or Double India Pale Ale,10.5,Midnight Sun Brewing Co.,61.1473,-149.844
858,Envy,Other,Other,7.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Greed,Belgian and French Ale,Belgian-Style Pale Ale,5.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,Meltdown Double IPA,North American Ale,Imperial or Double India Pale Ale,8.0,Midnight Sun Brewing Co.,61.1473,-149.844
858,CoHoHo Imperial IPA,North American Ale,Imperial or Double India Pale Ale,8.0,Midnight Sun Brewing Co.,61.1473,-149.844
860,Silver,Other,Other,5.1,Milagro Brewery and Grill,35.3,-106.551
861,Penitentiary Porter,Irish Ale,Porter,0.0,Mill Creek Brewpub,46.0697,-118.336
862,5280 Roadhouse Ghost Town Brown,North American Ale,American-Style Brown Ale,0.0,Mill Steakhouse,39.612,-105.019
863,Red Dog,North American Lager,American-Style Light Lager,5.0,Miller Brewing,43.0445,-87.9626
863,Miller Genuine Draft 64,North American Lager,American-Style Light Lager,2.8,Miller Brewing,43.0445,-87.9626
863,Olde English 800,Other,Other,0.0,Miller Brewing,43.0445,-87.9626
863,Mickey's Ice,North American Lager,American-Style Light Lager,5.8,Miller Brewing,43.0445,-87.9626
863,Miller Lite,North American Lager,American-Style Light Lager,4.2,Miller Brewing,43.0445,-87.9626
863,Icehouse,North American Lager,American-Style Light Lager,5.5,Miller Brewing,43.0445,-87.9626
863,Milwaukee's Best Light,North American Lager,American-Style Light Lager,4.5,Miller Brewing,43.0445,-87.9626
863,Miller Genuine Draft,North American Lager,American-Style Light Lager,4.7,Miller Brewing,43.0445,-87.9626
863,Milwaukees Best,North American Lager,American-Style Light Lager,4.5,Miller Brewing,43.0445,-87.9626
863,Miller Chill,North American Lager,American-Style Light Lager,4.1,Miller Brewing,43.0445,-87.9626
863,Miller High Life,North American Lager,American-Style Light Lager,5.0,Miller Brewing,43.0445,-87.9626
864,Wheat Honey Ale,North American Lager,American-Style Lager,0.0,Millrose Brewing,42.0855,-88.1411
864,Dark Star,Irish Ale,Porter,0.0,Millrose Brewing,42.0855,-88.1411
864,Panther Ale,North American Ale,American-Style Pale Ale,0.0,Millrose Brewing,42.0855,-88.1411
864,Prairie Inn Pilsner,Other,Other,0.0,Millrose Brewing,42.0855,-88.1411
864,Country Ale,North American Ale,American-Style Pale Ale,0.0,Millrose Brewing,42.0855,-88.1411
864,South Barrington Stout,North American Ale,American-Style Stout,0.0,Millrose Brewing,42.0855,-88.1411
865,Schild Brau Amber,North American Lager,American-Style Lager,0.0,Millstream Brewing,41.7972,-91.8652
865,Maifest,German Lager,German-Style Oktoberfest,0.0,Millstream Brewing,41.7972,-91.8652
865,Colony Oatmeal Stout,North American Ale,American-Style Stout,0.0,Millstream Brewing,41.7972,-91.8652
865,Schokolade Bock,German Lager,Traditional German-Style Bock,0.0,Millstream Brewing,41.7972,-91.8652
